OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"324,310",1.3,24.12,"50,160",0.5,14.16,17.56,22.89,29.28,36.65,"29,460","36,520","47,610","60,900","76,230",,
49-9030,Home Appliance Repairers,broad,"31,130",3.6,19.72,"41,020",0.9,11.13,14.62,18.88,24.09,29.29,"23,150","30,410","39,270","50,100","60,930",,
49-9031,Home Appliance Repairers,detailed,"31,130",3.6,19.72,"41,020",0.9,11.13,14.62,18.88,24.09,29.29,"23,150","30,410","39,270","50,100","60,930",,
49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"487,640",0.7,25.64,"53,330",0.2,15.87,19.64,24.82,30.45,37.40,"33,010","40,860","51,630","63,330","77,780",,
49-9041,Industrial Machinery Mechanics,detailed,"362,440",0.9,25.96,"54,000",0.2,16.19,20.00,25.16,30.65,37.59,"33,670","41,610","52,340","63,740","78,190",,
49-9043,"Maintenance Workers, Machinery",detailed,"80,270",1.4,23.42,"48,720",0.4,14.02,17.70,22.63,28.37,34.60,"29,170","36,810","47,060","59,010","71,960",,
49-9044,Millwrights,detailed,"43,810",2.8,27.04,"56,250",0.7,16.39,20.46,26.47,33.06,38.78,"34,090","42,550","55,060","68,760","80,660",,
49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,"1,120",11.7,25.24,"52,510",2.3,15.71,19.65,25.09,29.52,34.79,"32,670","40,870","52,190","61,400","72,370",,
49-9050,Line Installers and Repairers,broad,"233,010",1.7,31.03,"64,540",0.6,16.00,21.24,31.67,39.62,46.98,"33,280","44,180","65,880","82,420","97,710",,
49-9051,Electrical Power-Line Installers and Repairers,detailed,"114,800",1.7,33.77,"70,240",0.5,18.37,25.16,34.09,42.30,48.83,"38,200","52,340","70,910","87,990","101,560",,
49-9052,Telecommunications Line Installers and Repairers,detailed,"118,200",2.9,28.36,"59,000",1.2,14.88,18.49,28.02,37.41,44.44,"30,950","38,460","58,280","77,820","92,440",,
49-9060,Precision Instrument and Equipment Repairers,broad,"72,010",2.1,24.58,"51,120",0.6,13.44,17.02,23.13,30.19,38.18,"27,950","35,410","48,100","62,800","79,420",,
49-9061,Camera and Photographic Equipment Repairers,detailed,"3,690",10.7,20.45,"42,540",2.4,11.88,14.60,19.53,24.36,29.95,"24,710","30,360","40,620","50,670","62,300",,
49-9062,Medical Equipment Repairers,detailed,"46,320",2.5,25.34,"52,710",0.8,14.09,17.56,23.66,31.07,39.41,"29,310","36,520","49,210","64,630","81,970",,
49-9063,Musical Instrument Repairers and Tuners,detailed,"8,450",8.3,18.81,"39,110",2.2,10.91,13.46,17.47,22.84,28.37,"22,700","28,000","36,330","47,500","59,020",,
49-9064,Watch Repairers,detailed,"2,610",10.2,21.55,"44,830",3.5,11.17,14.23,19.19,26.90,32.93,"23,240","29,600","39,910","55,950","68,500",,
49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"10,930",4.8,27.91,"58,060",1.1,16.80,21.82,27.70,32.89,38.93,"34,950","45,390","57,610","68,420","80,970",,
49-9070,"Maintenance and Repair Workers, General",broad,"1,384,240",0.4,19.72,"41,020",0.2,11.32,14.21,18.42,24.09,30.00,"23,540","29,560","38,300","50,100","62,400",,
49-9071,"Maintenance and Repair Workers, General",detailed,"1,384,240",0.4,19.72,"41,020",0.2,11.32,14.21,18.42,24.09,30.00,"23,540","29,560","38,300","50,100","62,400",,
49-9080,Wind Turbine Service Technicians,broad,"5,580",12.0,27.88,"58,000",1.8,18.17,21.36,26.14,33.44,40.17,"37,780","44,430","54,370","69,550","83,560",,
49-9081,Wind Turbine Service Technicians,detailed,"5,580",12.0,27.88,"58,000",1.8,18.17,21.36,26.14,33.44,40.17,"37,780","44,430","54,370","69,550","83,560",,
49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"347,350",1.2,19.25,"40,040",0.4,10.66,13.27,17.39,23.73,30.40,"22,170","27,610","36,180","49,350","63,240",,
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"32,920",2.9,17.49,"36,390",1.2,9.98,12.58,16.61,21.29,26.72,"20,760","26,180","34,560","44,290","55,580",,
49-9092,Commercial Divers,detailed,"3,380",9.5,28.59,"59,470",3.5,14.81,18.19,23.63,32.00,52.01,"30,810","37,840","49,140","66,570","108,170",,
49-9093,"Fabric Menders, Except Garment",detailed,400,14.8,16.13,"33,550",3.6,10.70,12.41,14.77,18.20,24.21,"22,250","25,820","30,730","37,860","50,350",,
49-9094,Locksmiths and Safe Repairers,detailed,"16,970",4.2,21.03,"43,740",1.2,11.67,14.86,19.93,26.51,31.67,"24,270","30,910","41,450","55,140","65,870",,
49-9095,Manufactured Building and Mobile Home Installers,detailed,"2,920",10.6,15.82,"32,910",1.7,10.63,12.50,15.40,18.50,22.09,"22,100","26,010","32,040","38,490","45,950",,
49-9096,Riggers,detailed,"20,970",5.5,24.68,"51,330",1.4,14.42,17.99,24.22,29.72,36.50,"29,990","37,420","50,370","61,810","75,930",,
49-9097,Signal and Track Switch Repairers,detailed,"7,730",6.3,32.60,"67,800",2.2,17.64,27.66,33.89,38.06,44.11,"36,680","57,530","70,490","79,170","91,760",,
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"105,040",1.7,15.09,"31,390",0.5,9.59,11.43,14.16,17.80,22.42,"19,940","23,780","29,450","37,030","46,630",,
49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"157,030",2.1,20.70,"43,050",0.5,11.84,14.69,18.90,25.40,31.31,"24,630","30,550","39,320","52,830","65,120",,
51-0000,Production Occupations,major,"9,115,530",0.3,18.84,"39,190",0.2,10.66,12.89,16.86,22.82,30.03,"22,180","26,820","35,070","47,470","62,460",,
51-1000,Supervisors of Production Workers,minor,"622,790",0.4,30.93,"64,340",0.2,17.32,22.26,29.05,37.53,47.84,"36,020","46,290","60,420","78,060","99,500",,
51-1010,First-Line Supervisors of Production and Operating Workers,broad,"622,790",0.4,30.93,"64,340",0.2,17.32,22.26,29.05,37.53,47.84,"36,020","46,290","60,420","78,060","99,500",,
51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"622,790",0.4,30.93,"64,340",0.2,17.32,22.26,29.05,37.53,47.84,"36,020","46,290","60,420","78,060","99,500",,
51-2000,Assemblers and Fabricators,minor,"1,831,200",0.8,17.14,"35,650",0.5,10.60,12.56,15.78,20.21,26.34,"22,040","26,130","32,820","42,030","54,780",,
51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"43,150",4.7,26.70,"55,530",2.4,15.51,19.50,25.64,33.66,39.61,"32,250","40,570","53,340","70,010","82,390",,
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"43,150",4.7,26.70,"55,530",2.4,15.51,19.50,25.64,33.66,39.61,"32,250","40,570","53,340","70,010","82,390",,
51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"287,630",1.6,17.26,"35,910",0.5,11.01,13.04,16.20,20.20,25.00,"22,900","27,110","33,690","42,020","52,000",,
51-2021,"Coil Winders, Tapers, and Finishers",detailed,"12,190",6.2,17.60,"36,610",1.3,11.22,13.15,16.54,21.24,25.74,"23,340","27,350","34,400","44,180","53,530",,
51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"275,450",1.6,17.25,"35,880",0.5,11.00,13.03,16.18,20.16,24.97,"22,880","27,100","33,660","41,930","51,930",,
51-2030,Engine and Other Machine Assemblers,broad,"48,200",5.0,21.79,"45,330",1.7,13.74,16.52,21.34,27.09,30.37,"28,590","34,350","44,380","56,340","63,170",,
51-2031,Engine and Other Machine Assemblers,detailed,"48,200",5.0,21.79,"45,330",1.7,13.74,16.52,21.34,27.09,30.37,"28,590","34,350","44,380","56,340","63,170",,
51-2040,Structural Metal Fabricators and Fitters,broad,"76,090",2.0,20.02,"41,640",0.9,12.76,15.46,18.89,23.50,28.92,"26,530","32,160","39,290","48,870","60,150",,
51-2041,Structural Metal Fabricators and Fitters,detailed,"76,090",2.0,20.02,"41,640",0.9,12.76,15.46,18.89,23.50,28.92,"26,530","32,160","39,290","48,870","60,150",,
51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,376,130",1.0,16.49,"34,300",0.5,10.40,12.20,15.19,19.27,25.08,"21,630","25,370","31,590","40,080","52,160",,
51-2091,Fiberglass Laminators and Fabricators,detailed,"21,190",5.5,17.39,"36,170",1.3,11.34,13.65,16.59,19.62,23.99,"23,590","28,390","34,500","40,810","49,900",,
51-2093,Timing Device Assemblers and Adjusters,detailed,780,10.4,18.01,"37,460",3.2,12.56,13.84,16.66,21.13,26.12,"26,120","28,790","34,650","43,950","54,320",,
51-2098,"Assemblers and Fabricators, All Other, Including Team Assemblers",detailed,"1,354,150",1.0,16.48,"34,270",0.5,10.39,12.17,15.16,19.26,25.10,"21,610","25,320","31,540","40,060","52,200",,
51-3000,Food Processing Workers,minor,"801,770",1.0,14.46,"30,090",0.3,9.88,11.29,13.58,16.93,20.82,"20,550","23,480","28,240","35,220","43,300",,
51-3010,Bakers,broad,"180,010",1.6,13.78,"28,660",0.4,9.56,10.87,12.75,15.72,19.40,"19,880","22,610","26,520","32,690","40,350",,
51-3011,Bakers,detailed,"180,010",1.6,13.78,"28,660",0.4,9.56,10.87,12.75,15.72,19.40,"19,880","22,610","26,520","32,690","40,350",,
51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"365,660",1.7,14.38,"29,910",0.5,9.95,11.41,13.69,16.74,19.94,"20,700","23,730","28,480","34,810","41,480",,
51-3021,Butchers and Meat Cutters,detailed,"133,670",2.1,15.97,"33,210",0.6,10.05,11.86,15.18,19.27,23.61,"20,900","24,670","31,580","40,080","49,110",,
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"156,440",2.9,13.36,"27,790",0.9,9.87,11.11,12.96,15.20,17.99,"20,540","23,110","26,950","31,610","37,410",,
51-3023,Slaughterers and Meat Packers,detailed,"75,550",3.5,13.68,"28,450",0.8,10.00,11.49,13.59,15.49,18.02,"20,810","23,900","28,260","32,220","37,480",,
51-3090,Miscellaneous Food Processing Workers,broad,"256,100",1.7,15.07,"31,340",0.5,10.06,11.49,13.99,17.92,22.40,"20,930","23,890","29,090","37,280","46,590",,
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"21,060",3.1,15.74,"32,730",1.5,9.76,11.60,14.83,18.74,23.57,"20,310","24,120","30,840","38,970","49,030",,
51-3092,Food Batchmakers,detailed,"160,160",2.2,15.43,"32,090",0.7,10.12,11.63,14.29,18.56,23.05,"21,050","24,180","29,720","38,610","47,940",,
51-3093,Food Cooking Machine Operators and Tenders,detailed,"32,260",4.5,15.23,"31,690",1.1,10.21,11.89,14.48,17.94,21.83,"21,230","24,730","30,120","37,310","45,400",,
51-3099,"Food Processing Workers, All Other",detailed,"42,620",4.0,13.26,"27,590",0.7,9.98,10.94,12.44,14.83,17.97,"20,770","22,760","25,870","30,840","37,390",,
51-4000,Metal Workers and Plastic Workers,minor,"1,940,370",0.5,19.94,"41,480",0.2,12.18,14.86,18.70,23.93,29.69,"25,330","30,910","38,890","49,780","61,750",,
51-4010,Computer Control Programmers and Operators,broad,"171,920",1.4,21.13,"43,940",0.5,13.15,16.08,19.95,25.00,30.52,"27,350","33,450","41,500","52,000","63,480",,
51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"148,150",1.5,20.17,"41,960",0.5,12.93,15.72,19.26,23.99,29.16,"26,890","32,690","40,070","49,900","60,650",,
51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",detailed,"23,770",2.3,27.07,"56,300",0.7,16.29,20.24,25.57,31.87,40.06,"33,870","42,100","53,190","66,280","83,330",,
51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"120,630",2.0,18.35,"38,170",0.7,11.73,13.98,17.52,22.23,26.96,"24,400","29,070","36,450","46,240","56,080",,
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"75,610",2.4,17.61,"36,620",0.7,11.46,13.60,16.90,21.18,25.03,"23,840","28,290","35,150","44,050","52,060",,
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"18,330",4.5,19.60,"40,770",2.6,12.07,14.98,18.70,23.84,29.00,"25,100","31,170","38,900","49,590","60,310",,
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"26,700",4.3,19.61,"40,790",1.2,12.37,14.74,18.58,23.92,29.15,"25,720","30,650","38,650","49,760","60,640",,
51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"318,860",1.1,18.00,"37,450",0.5,11.50,13.69,17.05,21.49,26.40,"23,930","28,480","35,460","44,700","54,910",,
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"186,640",1.3,17.40,"36,180",0.6,11.27,13.41,16.57,20.40,25.13,"23,440","27,900","34,460","42,440","52,270",,
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"11,400",5.3,19.95,"41,490",1.6,12.00,14.36,18.28,24.00,30.13,"24,960","29,860","38,020","49,930","62,680",,
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"71,870",1.9,17.64,"36,690",0.5,11.52,13.59,16.76,20.89,25.08,"23,960","28,260","34,850","43,440","52,170",,
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"29,510",4.0,19.76,"41,090",0.8,12.50,15.04,18.84,23.54,28.83,"26,000","31,270","39,180","48,970","59,960",,
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"19,440",7.8,21.39,"44,490",1.6,12.60,16.05,20.95,26.01,30.48,"26,210","33,380","43,590","54,090","63,400",,
51-4040,Machinists,broad,"384,350",1.0,21.75,"45,250",0.3,13.01,16.41,20.97,26.36,31.43,"27,050","34,130","43,630","54,830","65,360",,
51-4041,Machinists,detailed,"384,350",1.0,21.75,"45,250",0.3,13.01,16.41,20.97,26.36,31.43,"27,050","34,130","43,630","54,830","65,360",,
51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"25,520",3.7,19.79,"41,160",1.2,12.32,15.15,19.18,23.86,28.86,"25,630","31,520","39,890","49,630","60,030",,
51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"17,670",4.1,20.10,"41,810",1.7,12.13,15.30,19.82,24.36,29.24,"25,240","31,820","41,220","50,670","60,820",,
51-4052,"Pourers and Casters, Metal",detailed,"7,850",6.3,19.07,"39,670",1.4,12.73,14.94,18.14,22.68,27.36,"26,480","31,080","37,730","47,170","56,900",,
51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"8,090",5.0,25.69,"53,430",1.3,14.58,18.58,24.88,31.54,38.54,"30,330","38,650","51,760","65,610","80,160",,
51-4061,"Model Makers, Metal and Plastic",detailed,"5,210",6.9,27.36,"56,920",1.7,15.10,19.67,26.98,34.30,40.50,"31,410","40,920","56,130","71,350","84,250",,
51-4062,"Patternmakers, Metal and Plastic",detailed,"2,880",6.8,22.66,"47,130",1.6,13.89,17.27,22.04,27.65,32.33,"28,890","35,920","45,840","57,510","67,250",,
51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"179,710",1.7,16.44,"34,200",0.5,10.62,12.50,15.30,19.30,24.24,"22,100","26,000","31,820","40,150","50,420",,
51-4071,Foundry Mold and Coremakers,detailed,"15,600",4.3,17.70,"36,820",1.0,11.86,13.87,17.04,21.09,24.90,"24,660","28,860","35,430","43,860","51,780",,
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"164,110",1.8,16.32,"33,950",0.5,10.58,12.38,15.13,19.14,24.15,"22,020","25,760","31,480","39,810","50,240",,
51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"133,840",1.8,18.03,"37,510",0.9,11.27,13.56,17.01,21.54,26.77,"23,440","28,210","35,390","44,800","55,680",,
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"133,840",1.8,18.03,"37,510",0.9,11.27,13.56,17.01,21.54,26.77,"23,440","28,210","35,390","44,800","55,680",,
51-4110,Tool and Die Makers,broad,"72,700",2.1,25.79,"53,650",0.8,15.70,19.89,25.36,30.68,36.97,"32,660","41,370","52,750","63,820","76,900",,
51-4111,Tool and Die Makers,detailed,"72,700",2.1,25.79,"53,650",0.8,15.70,19.89,25.36,30.68,36.97,"32,660","41,370","52,750","63,820","76,900",,
51-4120,"Welding, Soldering, and Brazing Workers",broad,"424,270",0.8,21.12,"43,930",0.3,13.59,16.31,19.71,24.50,30.37,"28,260","33,930","40,990","50,950","63,170",,
51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"389,190",0.9,21.33,"44,360",0.3,13.73,16.43,19.89,24.73,30.64,"28,560","34,180","41,380","51,430","63,740",,
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"35,080",3.0,18.83,"39,160",0.7,12.59,14.93,18.11,22.19,26.15,"26,200","31,050","37,670","46,160","54,400",,
51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"100,470",2.1,18.24,"37,940",0.6,11.39,13.57,17.14,22.13,27.32,"23,690","28,220","35,660","46,030","56,820",,
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"19,690",3.6,18.77,"39,050",0.8,12.30,14.55,18.04,22.48,26.61,"25,580","30,260","37,520","46,750","55,340",,
51-4192,"Layout Workers, Metal and Plastic",detailed,"8,170",4.0,22.78,"47,380",1.6,13.88,17.54,23.03,27.59,30.91,"28,860","36,480","47,900","57,380","64,280",,
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"40,070",3.1,16.74,"34,830",0.7,11.05,12.84,15.58,19.39,24.39,"22,980","26,710","32,420","40,330","50,740",,
51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"7,070",5.1,19.66,"40,890",1.4,12.06,14.76,18.34,23.69,29.20,"25,090","30,700","38,140","49,270","60,740",,
51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"25,470",5.7,18.34,"38,140",1.4,11.08,13.37,17.27,22.41,27.86,"23,040","27,810","35,920","46,620","57,950",,
51-5100,Printing Workers,minor,"249,140",1.1,18.39,"38,260",0.4,10.90,13.40,17.36,22.47,27.95,"22,670","27,870","36,100","46,740","58,130",,
51-5110,Printing Workers,broad,"249,140",1.1,18.39,"38,260",0.4,10.90,13.40,17.36,22.47,27.95,"22,670","27,870","36,100","46,740","58,130",,
51-5111,Prepress Technicians and Workers,detailed,"29,990",2.4,20.31,"42,240",0.9,11.99,15.17,19.43,24.53,30.01,"24,940","31,560","40,410","51,010","62,420",,
51-5112,Printing Press Operators,detailed,"173,470",1.3,18.49,"38,470",0.5,10.91,13.47,17.41,22.58,28.23,"22,690","28,010","36,220","46,980","58,710",,
51-5113,Print Binding and Finishing Workers,detailed,"45,690",2.7,16.76,"34,850",0.8,10.52,12.46,15.81,20.19,24.48,"21,890","25,910","32,890","41,990","50,910",,
51-6000,"Textile, Apparel, and Furnishings Workers",minor,"574,130",0.9,13.31,"27,690",0.3,9.06,10.41,12.11,15.09,18.97,"18,840","21,650","25,190","31,400","39,450",,
51-6010,Laundry and Dry-Cleaning Workers,broad,"213,350",1.3,11.77,"24,480",0.4,8.71,9.68,11.16,12.99,15.64,"18,120","20,130","23,210","27,010","32,530",,
51-6011,Laundry and Dry-Cleaning Workers,detailed,"213,350",1.3,11.77,"24,480",0.4,8.71,9.68,11.16,12.99,15.64,"18,120","20,130","23,210","27,010","32,530",,
51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"38,320",2.9,11.57,"24,060",0.7,8.65,9.74,11.23,12.95,14.95,"18,000","20,260","23,350","26,940","31,100",,
51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"38,320",2.9,11.57,"24,060",0.7,8.65,9.74,11.23,12.95,14.95,"18,000","20,260","23,350","26,940","31,100",,
51-6030,Sewing Machine Operators,broad,"136,450",2.2,12.98,"26,990",0.5,9.16,10.56,12.03,14.71,18.21,"19,040","21,970","25,030","30,590","37,880",,
51-6031,Sewing Machine Operators,detailed,"136,450",2.2,12.98,"26,990",0.5,9.16,10.56,12.03,14.71,18.21,"19,040","21,970","25,030","30,590","37,880",,
51-6040,Shoe and Leather Workers,broad,"12,450",8.1,14.37,"29,900",1.7,9.28,10.94,14.09,17.15,19.26,"19,290","22,760","29,300","35,670","40,070",,
51-6041,Shoe and Leather Workers and Repairers,detailed,"8,640",9.0,14.33,"29,800",2.0,9.35,10.95,13.87,17.01,19.13,"19,440","22,770","28,840","35,380","39,790",,
51-6042,Shoe Machine Operators and Tenders,detailed,"3,810",15.6,14.47,"30,110",2.9,9.15,10.93,14.63,17.42,19.43,"19,020","22,740","30,430","36,240","40,410",,
51-6050,"Tailors, Dressmakers, and Sewers",broad,"26,500",6.2,16.04,"33,350",1.5,9.98,11.64,14.59,18.88,24.94,"20,750","24,210","30,340","39,280","51,870",,
51-6051,"Sewers, Hand",detailed,"5,350",12.5,14.19,"29,510",1.8,10.05,11.32,13.78,16.15,18.95,"20,900","23,540","28,650","33,590","39,410",,
51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"21,150",7.1,16.50,"34,330",1.8,9.96,11.73,14.90,20.00,25.96,"20,720","24,390","31,000","41,600","53,990",,
51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"75,490",2.2,14.37,"29,880",0.6,10.23,11.80,13.88,16.52,19.23,"21,280","24,530","28,870","34,360","40,000",,
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"9,330",6.7,14.39,"29,930",1.1,10.42,11.60,13.84,16.81,19.23,"21,670","24,140","28,780","34,960","39,990",,
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"13,310",4.2,14.16,"29,440",0.9,9.65,11.15,13.57,16.71,19.41,"20,070","23,200","28,220","34,770","40,370",,
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"21,190",3.5,14.65,"30,470",1.1,10.22,11.62,14.02,17.21,20.33,"21,260","24,170","29,160","35,810","42,280",,
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"31,650",3.2,14.26,"29,660",0.8,10.46,12.27,13.90,15.82,18.62,"21,760","25,530","28,920","32,900","38,730",,
51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"71,570",2.7,17.18,"35,740",0.7,10.49,12.64,15.99,20.06,25.53,"21,810","26,280","33,270","41,720","53,090",,
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"18,130",5.0,17.07,"35,500",1.1,11.65,13.47,16.44,20.06,24.09,"24,240","28,010","34,200","41,730","50,100",,
51-6092,Fabric and Apparel Patternmakers,detailed,"5,220",9.2,23.65,"49,180",3.3,11.23,14.42,19.50,31.36,42.22,"23,360","29,990","40,560","65,230","87,820",,
51-6093,Upholsterers,detailed,"32,870",3.9,17.27,"35,920",0.8,10.51,13.10,16.58,20.37,25.22,"21,860","27,240","34,480","42,360","52,450",,
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"15,360",6.4,14.94,"31,070",1.6,9.61,11.02,13.34,17.27,23.84,"19,980","22,930","27,750","35,930","49,580",,
51-7000,Woodworkers,minor,"257,840",1.3,16.19,"33,680",0.3,10.40,12.35,15.19,18.95,23.82,"21,640","25,690","31,590","39,430","49,550",,
51-7010,Cabinetmakers and Bench Carpenters,broad,"102,100",2.0,17.59,"36,580",0.5,10.98,13.26,16.70,20.98,26.03,"22,830","27,590","34,740","43,650","54,140",,
51-7011,Cabinetmakers and Bench Carpenters,detailed,"102,100",2.0,17.59,"36,580",0.5,10.98,13.26,16.70,20.98,26.03,"22,830","27,590","34,740","43,650","54,140",,
51-7020,Furniture Finishers,broad,"17,250",2.8,16.27,"33,850",0.8,10.87,12.83,15.36,18.72,23.43,"22,600","26,700","31,950","38,930","48,720",,
51-7021,Furniture Finishers,detailed,"17,250",2.8,16.27,"33,850",0.8,10.87,12.83,15.36,18.72,23.43,"22,600","26,700","31,950","38,930","48,720",,
51-7030,"Model Makers and Patternmakers, Wood",broad,"1,280",18.4,26.70,"55,540",2.9,15.75,19.09,27.07,32.52,38.74,"32,770","39,700","56,300","67,650","80,580",,
51-7031,"Model Makers, Wood",detailed,740,25.3,25.29,"52,590",4.7,15.31,17.98,25.53,30.65,37.50,"31,850","37,400","53,100","63,750","78,010",,
51-7032,"Patternmakers, Wood",detailed,530,26.3,28.68,"59,650",3.0,16.79,22.53,29.30,35.25,39.73,"34,930","46,870","60,940","73,330","82,630",,
51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,"131,240",1.9,14.98,"31,150",0.4,10.00,11.77,14.25,17.66,21.55,"20,800","24,490","29,640","36,740","44,820",,
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"52,260",2.4,15.00,"31,200",0.7,9.94,11.75,14.18,17.69,21.83,"20,670","24,440","29,500","36,790","45,410",,
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"78,980",2.7,14.96,"31,110",0.5,10.03,11.79,14.29,17.65,21.36,"20,870","24,520","29,730","36,710","44,420",,
51-7090,Miscellaneous Woodworkers,broad,"5,970",5.1,16.60,"34,530",1.8,10.09,11.50,14.98,21.21,26.06,"20,990","23,930","31,170","44,110","54,200",,
51-7099,"Woodworkers, All Other",detailed,"5,970",5.1,16.60,"34,530",1.8,10.09,11.50,14.98,21.21,26.06,"20,990","23,930","31,170","44,110","54,200",,
51-8000,Plant and System Operators,minor,"301,200",0.9,29.72,"61,820",0.4,15.90,20.95,28.42,37.67,46.46,"33,070","43,570","59,110","78,360","96,630",,
51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,"51,820",2.1,39.31,"81,760",0.5,23.84,31.91,39.92,47.31,54.45,"49,580","66,370","83,020","98,400","113,250",,
51-8011,Nuclear Power Reactor Operators,detailed,"6,280",6.4,45.82,"95,310",1.1,32.79,38.60,45.36,53.40,61.24,"68,200","80,290","94,350","111,070","127,370",,
51-8012,Power Distributors and Dispatchers,detailed,"11,620",3.7,41.03,"85,340",0.7,26.28,33.39,41.54,48.46,56.66,"54,670","69,440","86,410","100,810","117,860",,
51-8013,Power Plant Operators,detailed,"33,920",2.6,37.51,"78,030",0.6,21.92,29.97,38.27,45.83,51.27,"45,590","62,330","79,610","95,330","106,650",,
51-8020,Stationary Engineers and Boiler Operators,broad,"31,710",2.0,30.62,"63,690",1.0,17.57,22.97,29.06,36.80,46.47,"36,550","47,780","60,440","76,550","96,660",,
51-8021,Stationary Engineers and Boiler Operators,detailed,"31,710",2.0,30.62,"63,690",1.0,17.57,22.97,29.06,36.80,46.47,"36,550","47,780","60,440","76,550","96,660",,
51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"123,650",1.0,23.79,"49,490",0.4,13.60,17.30,22.49,28.88,36.64,"28,300","35,980","46,780","60,080","76,200",,
